DensityFile,DensityFolder,Time,Lon,Lat,SnowThickness,Freeboard,IceThickness,MinDepth,MaxDepth,LabTemperature,DensitySalinity,Density,DensityDepth,InterpolatedSalinity,InterpolatedTemperature,SalinityFile,TemperatureFile,SalinityIceThickness,TemperatureIceThickness
JC2-2_2021_P8_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,01-Sep-2021 06:46:00,25.4114,83.8994,0.03,0.1,0.86,0.81,0.86,20.9,2.2,904.6984205,0.835,2.41016949152542,-1.43685310734463,JC2-2_2021_P8_main_salinity.csv,JC2-2_2021_P8_main_temperature.csv,0.86,0.96
JC2-2_2021_P8_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,01-Sep-2021 06:46:00,25.4114,83.8994,0.03,0.1,0.86,0.86,0.91,21.5,2.5,906.8757576,0.885,2.2,-1.804,JC2-2_2021_P8_main_salinity.csv,JC2-2_2021_P8_main_temperature.csv,0.86,0.96
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0,0.05,21.1,2.4,866.7377971,0.025,1.32285714285714,-0.909128571428572,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.05,0.1,21.5,1,812.9532667,0.075,0.568571428571429,-0.916885714285714,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.1,0.15,21.4,1,818.8820453,0.125,0.0714285714285716,-0.9147,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.15,0.2,21.2,0.3,826.2690961,0.175,0,-0.80248,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.2,0.25,21.1,0.1,900.3626892,0.225,0.297142857142857,-0.68486,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.25,0.3,21,0.2,911.2852825,0.275,0.633766233766234,-0.53644,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.3,0.35,21.5,0.4,912.4222151,0.325,0.805194805194805,-0.429248571428571,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.35,0.4,21.5,0.7,908.6531518,0.375,0.976623376623377,-0.472171428571429,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.4,0.45,21.3,1.4,874.7381684,0.425,1.24428571428571,-0.491925714285714,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.45,0.5,21.1,1.2,882.4257292,0.475,1.52714285714286,-0.452622857142857,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.5,0.55,22,1.9,863.3636404,0.525,1.56111111111111,-0.442428571428571,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.55,0.6,22.2,1.1,910.0325691,0.575,1.50873015873016,-0.486755102040816,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.6,0.65,21.4,0.8,915.1016123,0.625,1.42142857142857,-0.533264285714286,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.65,0.69,22.5,0.9,915.124237,0.67,1.33657142857143,-0.579341714285714,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.69,0.75,21,1.2,891.3970698,0.72,1.41542857142857,-0.621580571428571,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.75,0.8,22,1,913.5609574,0.775,1.62285714285714,-0.643197142857143,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.8,0.85,22.1,1.3,913.6541512,0.825,1.7265306122449,-0.69801,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.85,0.89,23.8,2.4,888.6755626,0.87,1.7669387755102,-0.785976,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.89,0.93,22.5,2.2,893.3076783,0.91,1.833,-0.849272,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.93,0.97,22.6,2.3,894.2663536,0.95,2.24785714285714,-0.87244,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,0.97,1,21.5,3.4,886.9061545,0.985,2.61085714285714,-0.892712,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1,1.05,21.2,2.6,892.0295487,1.025,2.91203007518797,-0.868309090909091,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.05,1.1,21.3,2.8,905.2593785,1.075,2.96165413533835,-0.815654545454545,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.1,1.15,21.4,3,888.3079324,1.125,3.02142857142857,-0.854833333333334,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.15,1.2,21.6,3,892.6290786,1.175,3.11571428571429,-1.00365555555556,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.2,1.25,21.7,3,909.3562717,1.225,3.205,-1.01233,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.25,1.3,21.7,2.9,904.8953076,1.275,3.25214285714286,-0.96527,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.3,1.35,21.6,3.1,906.7499398,1.325,3.29928571428571,-1.05930571428571,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.35,1.39,21.6,2.9,907.4262381,1.37,3.34171428571429,-1.17938628571429,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.39,1.44,21,3.4,905.2986049,1.415,3.38414285714286,-1.24852514285714,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.44,1.48,21,3.4,904.07424,1.46,3.29371428571429,-1.29786057142857,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.48,1.53,21.6,3.2,913.8130493,1.505,3.124,-1.306764,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.53,1.58,21.4,3.3,907.7209028,1.555,2.96771428571429,-1.28297542857143,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.58,1.63,21.1,2.9,910.919135,1.605,2.87342857142857,-1.38590742857143,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.63,1.68,21.6,3.4,910.1249523,1.655,2.78957142857143,-1.51115371428571,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.68,1.73,21.6,3.5,907.8182195,1.705,2.74242857142857,-1.51992571428571,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC2-2_2021_P9_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC2-2-2021_v2.0\JC2-2-2021_v2.0\density\processed,06-Sep-2021 08:29:00,7.434,85.374,0.04,0.24,1.73,1.73,1.77,21.8,3.4,903.9178706,1.75,2.7,-1.44,JC2-2_2021_P9_main_salinity.csv,JC2-2_2021_P9_main_temperature.csv,1.7,1.83
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0,0.05,21.2,11.1,892.5294478,0.025,8.85909090909091,-13.0181818181818,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.05,0.1,21.6,6.9,914.6717325,0.075,6.37727272727273,-12.2545454545455,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.1,0.15,20.8,6.9,918.7882109,0.125,5.93409090909091,-11.4909090909091,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.15,0.2,21.1,5.9,914.6013542,0.175,6.32045454545455,-10.7272727272727,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.2,0.25,21.1,6.4,914.321575,0.225,7.14242424242424,-9.96363636363636,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.25,0.3,21.6,7.3,917.9327069,0.275,8.025,-8.825,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.3,0.35,20.8,13.4,886.3118753,0.325,8.88409090909091,-7.58409090909091,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.35,0.4,20.8,8.9,916.1257055,0.375,9.41578947368421,-6.70568181818182,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.4,0.45,20.7,5.9,917.1707767,0.425,8.31052631578947,-5.98977272727273,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.45,0.49,21.2,7,882.4229927,0.47,7.32272727272727,-5.13272727272727,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.49,0.53,21.7,7.7,852.4993533,0.51,6.51136363636364,-4.21636363636364,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.989474,80.690343,0.03,0.05,0.555,0.53,0.57,21.6,4.8,899.5541644,0.55,5.7,-3.3,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_thinice_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.825,80.677,0.03,0.02,0.3,0,0.05,20.7,13,863.440155,0.025,7.61818181818182,-12.6363636363636,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_thinice_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.825,80.677,0.03,0.02,0.3,0.05,0.1,20.5,11.7,875.0366104,0.075,6.08181818181818,-11.1090909090909,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_thinice_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.825,80.677,0.03,0.02,0.3,0.1,0.15,20.5,9.8,902.3706353,0.125,7.58787878787879,-9.44545454545455,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_thinice_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.825,80.677,0.03,0.02,0.3,0.15,0.2,20.8,5.3,907.6338307,0.175,9.31363636363636,-7.06363636363637,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_thinice_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.825,80.677,0.03,0.02,0.3,0.2,0.25,21.3,3.6,913.2851049,0.225,7.75789473684211,-5.59090909090909,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P5_thinice_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,27-Feb-2022 11:30:00,33.825,80.677,0.03,0.02,0.3,0.25,0.3,20.8,4.8,915.6555815,0.275,5.7,-3.3,JC3_2022_P5_main_salinity.csv,JC3_2022_P5_main_temperature.csv,0.56,0.54
JC3_2022_P7_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,02-Mar-2022 08:10:00,29.47693,82.04626,0.11,-0.015,0.34,0,0.05,21.6,8.7,900.7724155,0.025,9.075,-6.6708203125,JC3_2022_P7_main_salinity.csv,JC3_2022_P7_main_temperature.csv,0.33,0.375
JC3_2022_P7_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,02-Mar-2022 08:10:00,29.47693,82.04626,0.11,-0.015,0.34,0.05,0.1,22.2,6.3,910.1698271,0.075,5.246875,-6.1974609375,JC3_2022_P7_main_salinity.csv,JC3_2022_P7_main_temperature.csv,0.33,0.375
JC3_2022_P7_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,02-Mar-2022 08:10:00,29.47693,82.04626,0.11,-0.015,0.34,0.1,0.15,21.7,5.4,910.1222578,0.125,5.7,-5.616875,JC3_2022_P7_main_salinity.csv,JC3_2022_P7_main_temperature.csv,0.33,0.375
JC3_2022_P7_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,02-Mar-2022 08:10:00,29.47693,82.04626,0.11,-0.015,0.34,0.15,0.2,22.4,4.3,913.8066931,0.175,5.49583333333333,-4.795625,JC3_2022_P7_main_salinity.csv,JC3_2022_P7_main_temperature.csv,0.33,0.375
JC3_2022_P7_main_density.csv,C:\Users\evsalg001\Downloads\Nansen Legacy raw data\NL_icephysics_cores_dataset_ver2.0\JC3-2022_v2.0\JC3-2022_v2.0\density\processed,02-Mar-2022 08:10:00,29.47693,82.04626,0.11,-0.015,0.34,0.2,0.25,21.6,3.2,915.4628721,0.225,4.50416666666667,-3.9996875,JC3_2022_P7_main_salinity.csv,JC3_2022_P7_main_temperature.csv,0.33,0.375
